year date twentieth century fox film corporation all rights reserved moeszyslak into phone
ah quitcher bellyaching coffee boy youre lucky i let ya in here homersimpson
quitcher bellyaching coffee boy youre lucky i let ya in here homersimpson geez
bellyaching coffee boy youre lucky i let ya in here homersimpson geez moe
coffee boy youre lucky i let ya in here homersimpson geez moe youve
boy youre lucky i let ya in here homersimpson geez moe youve been
youre lucky i let ya in here homersimpson geez moe youve been a
lucky i let ya in here homersimpson geez moe youve been a real
i let ya in here homersimpson geez moe youve been a real crank
let ya in here homersimpson geez moe youve been a real crank lately
ya in here homersimpson geez moe youve been a real crank lately moeszyslak
in here homersimpson geez moe youve been a real crank lately moeszyslak you
here homersimpson geez moe youve been a real crank lately moeszyslak you take
homersimpson geez moe youve been a real crank lately moeszyslak you take that
geez moe youve been a real crank lately moeszyslak you take that back
moe youve been a real crank lately moeszyslak you take that back homersimpson
youve been a real crank lately moeszyslak you take that back homersimpson now
been a real crank lately moeszyslak you take that back homersimpson now ya
a real crank lately moeszyslak you take that back homersimpson now ya see
real crank lately moeszyslak you take that back homersimpson now ya see thats
crank lately moeszyslak you take that back homersimpson now ya see thats what
lately moeszyslak you take that back homersimpson now ya see thats what im
moeszyslak you take that back homersimpson now ya see thats what im talkin
you take that back homersimpson now ya see thats what im talkin about
take that back homersimpson now ya see thats what im talkin about youre
that back homersimpson now ya see thats what im talkin about youre always
back homersimpson now ya see thats what im talkin about youre always pointing
homersimpson now ya see thats what im talkin about youre always pointing that
now ya see thats what im talkin about youre always pointing that shotgun
ya see thats what im talkin about youre always pointing that shotgun at
see thats what im talkin about youre always pointing that shotgun at us
thats what im talkin about youre always pointing that shotgun at us lennyleonard
what im talkin about youre always pointing that shotgun at us lennyleonard and
im talkin about youre always pointing that shotgun at us lennyleonard and callin
talkin about youre always pointing that shotgun at us lennyleonard and callin us
about youre always pointing that shotgun at us lennyleonard and callin us dumbasses
youre always pointing that shotgun at us lennyleonard and callin us dumbasses carlcarlson
always pointing that shotgun at us lennyleonard and callin us dumbasses carlcarlson which
pointing that shotgun at us lennyleonard and callin us dumbasses carlcarlson which were
that shotgun at us lennyleonard and callin us dumbasses carlcarlson which were so
shotgun at us lennyleonard and callin us dumbasses carlcarlson which were so not
at us lennyleonard and callin us dumbasses carlcarlson which were so not moeszyslak
us lennyleonard and callin us dumbasses carlcarlson which were so not moeszyslak lowers
lennyleonard and callin us dumbasses carlcarlson which were so not moeszyslak lowers gun
and callin us dumbasses carlcarlson which were so not moeszyslak lowers gun but
callin us dumbasses carlcarlson which were so not moeszyslak lowers gun but can
us dumbasses carlcarlson which were so not moeszyslak lowers gun but can you
dumbasses carlcarlson which were so not moeszyslak lowers gun but can you blame
carlcarlson which were so not moeszyslak lowers gun but can you blame me
which were so not moeszyslak lowers gun but can you blame me every
were so not moeszyslak lowers gun but can you blame me every day
so not moeszyslak lowers gun but can you blame me every day its
not moeszyslak lowers gun but can you blame me every day its the
moeszyslak lowers gun but can you blame me every day its the same
lowers gun but can you blame me every day its the same old
gun but can you blame me every day its the same old routine
but can you blame me every day its the same old routine i
can you blame me every day its the same old routine i serve
you blame me every day its the same old routine i serve you
blame me every day its the same old routine i serve you drinks
me every day its the same old routine i serve you drinks you
every day its the same old routine i serve you drinks you yak
day its the same old routine i serve you drinks you yak on
its the same old routine i serve you drinks you yak on and
the same old routine i serve you drinks you yak on and on
same old routine i serve you drinks you yak on and on and
old routine i serve you drinks you yak on and on and on
routine i serve you drinks you yak on and on and on and
i serve you drinks you yak on and on and on and i
serve you drinks you yak on and on and on and i never
you drinks you yak on and on and on and i never get
drinks you yak on and on and on and i never get one
you yak on and on and on and i never get one stinkin
yak on and on and on and i never get one stinkin tip
on and on and on and i never get one stinkin tip homersimpson
and on and on and i never get one stinkin tip homersimpson maybe
on and on and i never get one stinkin tip homersimpson maybe wed
and on and i never get one stinkin tip homersimpson maybe wed tip
on and i never get one stinkin tip homersimpson maybe wed tip you
and i never get one stinkin tip homersimpson maybe wed tip you if
i never get one stinkin tip homersimpson maybe wed tip you if youd
never get one stinkin tip homersimpson maybe wed tip you if youd smile
get one stinkin tip homersimpson maybe wed tip you if youd smile once
one stinkin tip homersimpson maybe wed tip you if youd smile once in
stinkin tip homersimpson maybe wed tip you if youd smile once in a
tip homersimpson maybe wed tip you if youd smile once in a while
homersimpson maybe wed tip you if youd smile once in a while moeszyslak
maybe wed tip you if youd smile once in a while moeszyslak what
wed tip you if youd smile once in a while moeszyslak what dya
tip you if youd smile once in a while moeszyslak what dya call
you if youd smile once in a while moeszyslak what dya call this
if youd smile once in a while moeszyslak what dya call this carlcarlson
youd smile once in a while moeszyslak what dya call this carlcarlson shesh
smile once in a while moeszyslak what dya call this carlcarlson shesh dont
once in a while moeszyslak what dya call this carlcarlson shesh dont do
in a while moeszyslak what dya call this carlcarlson shesh dont do that
a while moeszyslak what dya call this carlcarlson shesh dont do that moeszyslak
while moeszyslak what dya call this carlcarlson shesh dont do that moeszyslak ah
moeszyslak what dya call this carlcarlson shesh dont do that moeszyslak ah who
what dya call this carlcarlson shesh dont do that moeszyslak ah who am
dya call this carlcarlson shesh dont do that moeszyslak ah who am i
call this carlcarlson shesh dont do that moeszyslak ah who am i kiddin
this carlcarlson shesh dont do that moeszyslak ah who am i kiddin i
carlcarlson shesh dont do that moeszyslak ah who am i kiddin i aint
shesh dont do that moeszyslak ah who am i kiddin i aint smiled
dont do that moeszyslak ah who am i kiddin i aint smiled for
do that moeszyslak ah who am i kiddin i aint smiled for real
that moeszyslak ah who am i kiddin i aint smiled for real since
moeszyslak ah who am i kiddin i aint smiled for real since i
ah who am i kiddin i aint smiled for real since i nailed
who am i kiddin i aint smiled for real since i nailed that
am i kiddin i aint smiled for real since i nailed that rat
i kiddin i aint smiled for real since i nailed that rat with
